time,Accel_X,Accel_Y,Gyro_Z,Steering_Angle
0.0,0.05556719533863607,1.0,0.005311371069719912,0.0
0.001000100010001,0.08595618340712592,0.999795065202575,0.13173451702577432,2.0
0.002000200020002,-0.02946431989399569,0.9995803048055094,0.058869670050646784,2.0
0.003000300030003,0.04783915214804127,0.9993557248668388,0.1381812496927294,2.0
0.004000400040004,0.006823023234885241,0.9991213315394835,0.16777044978824157,2.0
0.005000500050005001,0.02286542523017361,0.9988771310711495,0.1668012589214578,2.0
0.006000600060006,-0.03403256186285821,0.9986231298042292,0.16817302984703875,2.0
0.0070007000700070005,0.05944564694820415,0.9983593341756999,0.1011434155719993,2.0
0.008000800080008,0.15487961202485973,0.9980857507170224,0.07263731069093864,2.0
0.009000900090009001,-0.09511792072813212,0.9978023860540391,0.09080517036444806,2.0
0.010001000100010001,0.19668448137799188,0.9975092469068696,0.0749406352130964,2.0
0.011001100110011002,0.07634622017980726,0.9972063400898075,0.09550424877907177,2.0
0.012001200120012,0.34746474029210966,0.9968936725112139,0.09717600433145585,2.0
0.013001300130013,0.055313489526992554,0.9965712511734126,0.15585558316257603,2.0
0.014001400140014001,0.10403887384816475,0.9962390831725824,0.2688704060662514,2.0
0.015001500150015001,0.13156751476904832,0.9958971756986493,0.1028215332639143,2.0
0.016001600160016,0.34894931405996565,0.995545536035178,0.13169540278035327,2.0
0.017001700170017002,0.2411581291795922,0.9951841715592621,0.23764235873781683,2.0
0.018001800180018002,0.2250532174730879,0.9948130897414135,0.191752802038753,2.0
0.019001900190019003,0.027946732192509816,0.9944322981454513,0.18469918216783124,2.0
0.020002000200020003,0.3455298962558803,0.9940418044283893,0.11590008563698383,2.0
0.021002100210021003,0.1252026446688036,0.993641616340323,0.08232635794084066,2.0
0.022002200220022004,0.15325810016350672,0.9932317417243152,0.04755778536301933,2.0
0.023002300230023004,0.29774919875506534,0.9928121885162815,0.16996816625745143,2.0
0.024002400240024,0.4142587188262692,0.9923829647448745,0.0574529277385794,2.0
0.025002500250025,0.33544587952104654,0.991944078531367,0.09922610042384215,2.0
0.026002600260026,0.2644701503643402,0.9914955380895344,-0.01789058970595672,2.0
0.027002700270027002,0.22679481785804934,0.9910373517255365,-0.15560951098898831,2.0
0.028002800280028002,0.20620551229905168,0.9905695278377984,-0.091464658125511,2.0
0.029002900290029002,0.22726753888602474,0.9900920749168896,-0.09355007484517619,2.0
0.030003000300030003,0.2970866435892754,0.9896050015454039,-0.02964212259261404,2.0
0.031003100310031003,0.4046539757011077,0.9891083163978371,-0.18123876681164586,2.0
0.032003200320032,0.1911280377093747,0.9886020282404644,-0.2212450264362099,2.0
0.033003300330033,0.08189944823527565,0.9880861459312169,-0.16150418611463235,2.0
0.034003400340034004,0.4283635284777554,0.987560678419557,-0.22601581710009588,2.0
0.035003500350035,0.2413152911049936,0.9870256347463527,-0.3395361172306533,2.0
0.036003600360036005,0.36429667730420495,0.9864810240437527,-0.35225542593156284,2.0
0.037003700370037,0.2142985602410593,0.9859268555350581,-0.2552266145255769,2.0
0.038003800380038005,0.2532727421968639,0.9853631385345949,-0.44209168339182847,2.0
0.039003900390039,0.22964757898166624,0.984789882447586,-0.5415315629539894,2.0
0.040004000400040006,0.4193219399765269,0.9842070967700207,-0.42883928627041695,2.0
0.041004100410041,0.3835889350928423,0.9836147910885247,-0.36038766889692897,2.0
0.04200420042004201,0.2941539306289401,0.9830129750802289,-0.4444269426117946,2.0
0.043004300430043,0.383006132321107,0.9824016585126373,-0.5100042938841177,2.0
0.04400440044004401,0.5447371763336593,0.9817808512434937,-0.727348262739635,2.0
0.045004500450045004,0.35828904106040016,0.9811505632206486,-0.8000447510197713,2.0
0.04600460046004601,0.5497366384288296,0.9805108044819238,-0.8226611132663518,2.0
0.047004700470047005,0.3517411697037674,0.979861585154978,-0.9910139878866151,2.0
0.048004800480048,0.3382972574978047,0.979202915457169,-0.8667020258200154,2.0
0.049004900490049005,0.41291140148956906,0.9785348056954181,-0.8544962487668069,2.0
0.05000500050005,0.5611928753301315,0.9778572662660711,-0.8843903368298345,2.0
0.051005100510051006,0.4818862149904865,0.9771703076547599,-0.8243644262669447,2.0
0.052005200520052,0.7119587247854151,0.9764739404362629,-0.8933278458686765,2.0
0.05300530053005301,0.5108410400460316,0.975768175274365,-0.868059920989169,2.0
0.054005400540054004,0.39794016761958395,0.9750530229217148,-0.7034255420385314,2.0
0.05500550055005501,0.5412622978343784,0.9743284942196844,-0.6945101210305912,2.0
0.056005600560056004,0.5238705676898547,0.9735946000982254,-0.7246836573821951,2.0
0.05700570057005701,0.45495378734940484,0.9728513515757251,-0.7601255523381013,2.0
0.058005800580058005,0.5852446505789085,0.9720987597588627,-0.7841999578894011,2.0
0.05900590059005901,0.6969192566978302,0.9713368358424632,-0.9259718150069202,2.0
0.060006000600060005,0.3352140655152617,0.9705655911093513,-0.7695836570797819,2.0
0.06100610061006101,0.6921766201060536,0.9697850369302048,-0.8697051933099851,2.0
0.062006200620062006,0.501045876938966,0.9689951847634063,-0.8580082635409374,2.0
0.063006300630063,0.6220828701800944,0.968196046154895,-0.876488381734797,2.0
0.064006400640064,0.528523520277848,0.9673876327380172,-0.9289814617199946,2.0
0.06500650065006501,0.7272794864121797,0.9665699562333754,-0.7443435590577122,2.0
0.066006600660066,0.5347986654903913,0.9657430284486784,-0.7441251061410479,2.0
0.067006700670067,0.7051544962276626,0.9649068612785887,-0.8448706442225815,2.0
0.06800680068006801,0.661261323242878,0.9640614667045695,-1.0026152577957388,2.0
0.06900690069006901,0.510543149921723,0.9632068567947323,-0.9465306711831118,2.0
0.07000700070007,0.6682916361376349,0.962343043703682,-1.0987353112686142,2.0
0.071007100710071,0.6294732538929109,0.9614700396723618,-1.0995732140694656,2.0
0.07200720072007201,0.8103208911746457,0.9605878570278974,-1.4139290902953914,2.0
0.07300730073007301,0.5923076677003997,0.9596965081834409,-1.3956755583603941,2.0
0.074007400740074,0.580821982964603,0.9587960056380126,-1.4890774941891405,2.0
0.075007500750075,0.6813268657825207,0.9578863619763434,-1.2457729496828482,2.0
0.07600760076007601,0.57185431692534,0.9569675898687153,-1.1497811054774087,2.0
0.07700770077007701,0.6178030132163902,0.9560397020708025,-1.2909095674995872,2.0
0.078007800780078,0.5326383499883118,0.9551027114235094,-1.2007952452856951,2.0
0.07900790079007901,0.7125707099531918,0.9541566308528108,-1.181982347697039,2.0
0.08000800080008001,0.6947310148041497,0.9532014733695889,-1.282844659733872,2.0
0.081008100810081,0.7581303427748299,0.9522372520694706,-1.352139088515347,2.0
0.082008200820082,0.5698791766818238,0.9512639801326637,-1.4062452383010262,2.0
0.08300830083008301,0.6119275303893486,0.9502816708237927,-1.4231087781269407,2.0
0.08400840084008401,0.7114208326963343,0.9492903374917335,-1.338965850594711,2.0
0.085008500850085,0.6805873494730279,0.9482899935694475,-1.3528344331835933,2.0
0.086008600860086,0.7222986001047644,0.9472806525738146,-1.4537906138890224,2.0
0.08700870087008701,0.7482488475066283,0.9462623281054658,-1.4718290441010287,2.0
0.08800880088008801,0.6642059237000957,0.9452350338486154,-1.4966745667658532,2.0
0.089008900890089,0.7166340289184157,0.9441987835708909,-1.3588684245138363,2.0
0.09000900090009001,0.7985021583948794,0.9431535911231645,-1.4073972276609454,2.0
0.09100910091009101,0.8195725818765922,0.9420994704393815,-1.5238409125449652,2.0
0.09200920092009202,0.743362174784238,0.9410364355363894,-1.479757853182356,2.0
0.093009300930093,0.73071250286628,0.9399645005137659,-1.5334093613562536,2.0
0.09400940094009401,0.7873721756536821,0.938883679553646,-1.6222080663845926,2.0
0.09500950095009501,0.8736378948945333,0.9377939869205488,-1.5209974271413054,2.0
0.096009600960096,0.7925928002720535,0.9366954369612024,-1.3854603451673182,2.0
0.09700970097009701,0.7213348649400693,0.9355880441043695,-1.3608150857549113,2.0
0.09800980098009801,0.8950150810774166,0.9344718228606711,-1.2996226895894527,2.0
0.09900990099009901,0.9151853289462692,0.9333467878224111,-1.2935195983450372,2.0
0.1000100010001,0.6990255818721746,0.9322129536633974,-1.153860295883434,2.0
0.10101010101010101,0.894789055999121,0.9310703351387648,-1.0118709375757582,2.0
0.10201020102010201,0.8053165796018453,0.9299189470847967,-1.1246026956917174,2.0
0.10301030103010302,0.6483439111244425,0.9287588044187445,-0.9438824271195685,2.0
0.104010401040104,0.9442364603820899,0.9275899221386482,-0.9400521132365738,2.0
0.10501050105010501,0.8335696383797824,0.9264123153231553,-1.0196467104801528,2.0
0.10601060106010601,0.704636778288689,0.9252259991313386,-0.9643230636556315,2.0
0.10701070107010702,0.8366502794568328,0.9240309888025152,-0.9247588937072128,2.0
0.10801080108010801,0.7711745708356059,0.9228272996560616,-0.907828800762664,2.0
0.10901090109010901,0.8515153786991507,0.921614947091231,-0.8425835274410787,2.0
0.11001100110011001,0.7606361761805324,0.9203939465869688,-0.9071532979386827,2.0
0.11101110111011102,0.8676945976765033,0.9191643137017266,-0.8459760653809916,2.0
0.11201120112011201,0.8156142021226385,0.9179260640732769,-0.7285278698958153,2.0
0.11301130113011301,0.8673317766707054,0.916679213418526,-0.6770938938824105,2.0
0.11401140114011402,0.9923059797457618,0.9154237775333268,-0.6014004282632817,2.0
0.115011501150115,0.8125661621155392,0.9141597722922911,-0.7144178407526838,2.0
0.11601160116011601,0.8853011102517522,0.9128872136485996,-0.564447902192018,2.0
0.11701170117011701,0.9569888821195212,0.9116061176338134,-0.550671425262565,2.0
0.11801180118011802,1.1096422438550613,0.9103165003576841,-0.6033272207174527,2.0
0.11901190119011901,0.970134386508014,0.9090183780079614,-0.6432761896195238,2.0
0.12001200120012001,1.0878407632371332,0.9077117668502028,-0.6383947398487941,2.0
0.12101210121012101,0.8620642012881331,0.906396683227581,-0.8501861138156803,2.0
0.12201220122012202,0.8172993189644842,0.9050731435606909,-0.8508245086348323,2.0
0.12301230123012301,0.8169478671887518,0.9037411643473552,-0.7144716638696287,2.0
0.12401240124012401,1.0069134613792134,0.9024007621624314,-0.7728534127324984,2.0
0.125012501250125,0.8509840852751729,0.9010519536576151,-0.7476206410460895,2.0
0.126012601260126,0.901342306528055,0.8996947555612461,-0.7581122485550827,2.0
0.127012701270127,1.048740822397958,0.8983291846781102,-0.5266117427406778,2.0
0.128012801280128,0.9060890798997356,0.8969552578892432,-0.48766425466925867,2.0
0.12901290129012902,1.0764729220395202,0.8955729921517329,-0.6181942024275313,2.0
0.13001300130013002,0.6690105961673707,0.8941824044985206,-0.6209464779126415,2.0
0.13101310131013102,0.9559251926378571,0.8927835120382015,-0.4828565545875194,2.0
0.132013201320132,0.8328164366839466,0.8913763319548258,-0.4985773524420137,2.0
0.133013301330133,0.975449715947462,0.8899608815076976,-0.3536334406154417,2.0
0.134013401340134,0.9331353449910267,0.8885371780311737,-0.22472017468984876,2.0
0.135013501350135,1.042742457298306,0.8871052389344627,-0.356126528705359,2.0
0.13601360136013602,0.9136254524333478,0.885665081701421,-0.38211256445646813,2.0
0.13701370137013702,0.9891607041246091,0.8842167238903512,-0.41942773052831406,2.0
0.13801380138013802,1.0146282256424364,0.8827601831337977,-0.47684925550203006,2.0
0.13901390139013903,0.8310859500046672,0.8812954771383417,-0.4027209789295495,2.0
0.14001400140014,1.0718831492028051,0.8798226236843975,-0.48968836893150125,2.0
0.141014101410141,1.1040081568043096,0.8783416406260051,-0.5274927418060269,2.0
0.142014201420142,0.8857463534982896,0.8768525458906254,-0.443240352354878,2.0
0.14301430143014301,0.9146797802447354,0.8753553574789323,-0.539971024910909,2.0
0.14401440144014402,0.8255751815586936,0.8738500934646051,-0.5339924300780887,2.0
0.14501450145014502,1.004362663766795,0.8723367719941202,-0.5829811155510795,2.0
0.14601460146014603,0.9511069944948018,0.8708154112865424,-0.656257053036867,2.0
0.147014701470147,1.179387622588898,0.8692860296333156,-0.6016941588385638,2.0
0.148014801480148,0.9790372274797458,0.8677486453980513,-0.5850120602047416,2.0
0.149014901490149,0.8905901788654677,0.8662032770163195,-0.7853606407361884,2.0
0.15001500150015,0.7938063722904739,0.864649942995436,-0.8410747137605155,2.0
0.15101510151015102,1.017525455834641,0.8630886619142505,-0.8818950191832292,2.0
0.15201520152015202,0.9693894511043428,0.8615194524229344,-0.9594017317389428,2.0
0.15301530153015303,0.8952064406944692,0.8599423332427669,-0.8022327250322416,2.0
0.15401540154015403,0.9974536919230281,0.8583573231659216,-0.758252356250664,2.0
0.155015501550155,0.8213402790644743,0.8567644410552512,-0.5628703706559214,2.0
0.156015601560156,1.0415960494777134,0.8551637058440726,-0.6402175752289483,2.0
0.157015701570157,0.9263632473705341,0.8535551365359517,-0.7417682228068818,2.0
0.15801580158015802,1.1106178247522434,0.8519387522044862,-0.7082104131047483,2.0
0.15901590159015902,1.0574529477124925,0.8503145719930886,-0.8277641955317538,2.0
0.16001600160016002,0.9485407695717982,0.848682615114769,-0.6789183655991246,2.0
0.16101610161016103,0.9774918878353585,0.847042900851917,-0.6933395613459222,2.0
0.162016201620162,0.9281134475046002,0.8453954485560824,-0.7658225604201543,2.0
0.163016301630163,1.02627868576829,0.8437402776477554,-0.6639598255142071,2.0
0.164016401640164,0.9786511217676134,0.842077407616148,-0.7357037411201169,2.0
0.16501650165016502,0.8647549329665223,0.8404068580189716,-0.694992141566256,2.0
0.16601660166016602,0.9636284464498774,0.8387286484822177,-0.561264754788521,2.0
0.16701670167016702,1.0629203647543788,0.8370427986999341,-0.595509971793842,2.0
0.16801680168016803,0.9187565827800052,0.8353493284340041,-0.4453248211516833,2.0
0.16901690169016903,0.8246043085465737,0.8336482575139229,-0.4142124469206727,2.0
0.17001700170017,0.8806339763689365,0.8319396058365739,-0.4733360520022776,2.0
0.171017101710171,0.8981606443659675,0.830223393366005,-0.4225842479905497,2.0
0.172017201720172,1.0416547490923298,0.8284996401332035,-0.30277917831539575,2.0
0.17301730173017302,0.9205133721129621,0.8267683662358711,-0.1239427690661366,2.0
0.17401740174017402,0.8851009319868913,0.8250295918381982,-0.33086801385604525,2.0
0.17501750175017503,0.8000928959760654,0.8232833371706368,-0.3338572656197408,2.0
0.17601760176017603,0.8462685563642456,0.8215296225296743,-0.3010803072394761,2.0
0.177017701770177,0.9782870362900514,0.8197684682776055,-0.2623416271869784,2.0
0.178017801780178,0.9285570221625152,0.8179998948423048,-0.23280630290984813,2.0
0.179017901790179,0.7907712157943261,0.8162239227169973,-0.06356685818319628,2.0
0.18001800180018002,1.1709203896437166,0.8144405724600295,0.012811737995871887,2.0
0.18101810181018102,0.983915850777251,0.8126498646946401,-0.17335978970750363,2.0
0.18201820182018202,1.1777484864296492,0.8108518201087285,-0.30194305391618964,2.0
0.18301830183018303,1.0293579712353238,0.8090464594546257,-0.36944125231603725,2.0
0.18401840184018403,1.089462350027454,0.8072338035488611,-0.4713637488885467,2.0
0.185018501850185,0.9343393133626707,0.8054138732719317,-0.438461570714467,2.0
0.186018601860186,1.0340192910262798,0.8035866895680691,-0.5068389865075894,2.0
0.18701870187018702,0.9070809217095226,0.8017522734450064,-0.4040753965368713,2.0
0.18801880188018802,0.9156627668972742,0.7999106459737453,-0.4066128292762463,2.0
0.18901890189018902,0.9744363851996026,0.7980618282883211,-0.3071789135426777,2.0
0.19001900190019003,1.1268937846291351,0.7962058415855683,-0.4183843994862523,2.0
0.19101910191019103,1.186351592974003,0.794342707124886,-0.381450169785843,2.0
0.192019201920192,1.1215290941564775,0.7924724462280015,-0.515003239272139,2.0
0.193019301930193,1.0188162995105865,0.7905950802787344,-0.5832117570105669,2.0
0.19401940194019401,0.8879385632068094,0.78871063072276,-0.5359670687943042,2.0
0.19501950195019502,0.9378632222286566,0.786819119067372,-0.6750982677432009,2.0
0.19601960196019602,0.9972530634590354,0.7849205668812438,-0.6496809475432954,2.0
0.19701970197019703,0.9367350820500365,0.783014995794192,-0.6083508067387808,2.0
0.19801980198019803,0.9253415346036755,0.7811024274969359,-0.44009232660490216,2.0
0.19901990199019903,0.9590004792346825,0.7791828837408595,-0.5553185464311128,2.0
0.2000200020002,0.9594916484644882,0.7772563863377705,-0.5178755391064092,2.0
0.201020102010201,0.943229739657772,0.7753229571596609,-0.7636206477434035,2.0
0.20202020202020202,0.9165104386023378,0.773382618138466,-0.8814194519164691,2.0
0.20302030203020302,0.8998035116442585,0.7714353912658226,-0.8932464370546438,2.0
0.20402040204020402,0.9829901026398855,0.7694812985928279,-0.7325221638756562,2.0
0.20502050205020503,1.030021899350791,0.7675203622297965,-0.6824841524029108,2.0
0.20602060206020603,0.9719491452934955,0.7655526043460182,-0.5291323692930247,2.0
0.20702070207020704,1.0252070031894602,0.7635780471695146,-0.5221458809470242,2.0
0.208020802080208,0.883397782595848,0.7615967129867951,-0.47594701210806334,2.0
0.20902090209020902,0.8821105772442344,0.7596086241426123,-0.4410256147174404,2.0
0.21002100210021002,0.812086572743423,0.7576138030397188,-0.34238035976189335,2.0
0.21102110211021102,0.8985742143466086,0.75561227213862,-0.373938620989416,2.0
0.21202120212021203,0.9309704755429955,0.75360405395733,-0.46031519176156277,2.0
0.21302130213021303,0.898606738818072,0.7515891710711244,-0.46874554042358324,2.0
0.21402140214021403,1.0139954210636786,0.7495676461122943,-0.559927709284885,2.0
0.215021502150215,1.1046385257409765,0.7475395017698994,-0.6514482252798471,2.0
0.21602160216021601,0.9201965275433351,0.7455047607895194,-0.8171461827848996,2.0
0.21702170217021702,0.7371164463078256,0.7434634459730072,-0.8037104762918515,2.0
0.21802180218021802,0.9079057797229778,0.7414155801782399,-0.6909620663938616,2.0
0.21902190219021903,0.7283366471803472,0.7393611863188696,-0.666428816801473,2.0
0.22002200220022003,1.1262264491099558,0.7373002873640748,-0.5021443952338451,2.0
0.22102210221022103,0.8689437411765206,0.7352329063383097,-0.3373213813875471,2.0
0.22202220222022204,0.7223010719293108,0.7331590663210548,-0.3773008995897821,2.0
0.223022302230223,0.9232960287032997,0.7310787904465652,-0.3244089551918588,2.0
0.22402240224022402,0.8470335575092984,0.7289921019036202,-0.4025811358000758,2.0
0.22502250225022502,0.967613571717806,0.7268990239352714,-0.5069863738600102,2.0
0.22602260226022602,0.8819768037497778,0.7247995798385911,-0.402127414028538,2.0
0.22702270227022703,0.7769556546048629,0.7226937929644189,-0.5195386570036884,2.0
0.22802280228022803,0.8253065177966069,0.7205816867171101,-0.5142075028182765,2.0
0.22902290229022904,0.8665973020206352,0.7184632845542805,-0.5553380948006058,2.0
0.23002300230023,0.753764399222023,0.7163386099865552,-0.44030931643551985,2.0
0.23102310231023102,0.8732024316280109,0.7142076865773116,-0.5274537835577255,2.0
0.23202320232023202,0.8855991987611735,0.7120705379424274,-0.45740951791969203,2.0
0.23302330233023302,0.8275771878605168,0.7099271877500231,-0.46568644678429894,2.0
0.23402340234023403,0.8466023833521167,0.7077776597202092,-0.4066502505197166,2.0
0.23502350235023503,0.6280631611726283,0.7056219776248279,-0.28646495485879697,2.0
0.23602360236023603,1.01176811804469,0.7034601652871985,-0.21320185562887628,2.0
0.23702370237023704,0.6002568859022183,0.7012922465818597,-0.18619587468948115,2.0
0.23802380238023801,0.7600844890305696,0.6991182454343137,-0.22162136989616166,2.0
0.23902390239023902,0.7458800207037798,0.6969381858207673,-0.29510259139748685,2.0
0.24002400240024002,0.789476905024335,0.6947520917678749,-0.4372626838137009,2.0
0.24102410241024103,0.802210886313172,0.6925599873524801,-0.553277172266399,2.0
0.24202420242024203,0.8395478371510716,0.6903618967013573,-0.651437904877175,2.0
0.24302430243024303,0.7844323289853881,0.6881578439909518,-0.7689739926000092,2.0
0.24402440244024404,0.729963101307478,0.6859478534471214,-0.7529889339035201,2.0
0.245024502450245,0.5811984607738725,0.6837319493448756,-0.6011219629990707,2.0
0.24602460246024602,0.8661456419245597,0.681510156008116,-0.28178723097431435,2.0
0.24702470247024702,0.7290547202730241,0.6792824978093759,-0.44323265268866596,2.0
0.24802480248024802,0.8025725055493778,0.6770489991695582,-0.426701107074176,2.0
0.24902490249024903,0.7691314935526442,0.6748096845576759,-0.43595186006101355,2.0
0.25002500250025,0.7001834888030859,0.6725645784905883,-0.4254591649410254,2.0
0.251025102510251,0.7467914082714342,0.6703137055327404,-0.36172466975497136,2.0
0.252025202520252,0.6836782458963909,0.6680570902958998,-0.20985740009200182,2.0
0.253025302530253,0.7660839797141327,0.6657947574388943,-0.1941854400428443,2.0
0.254025402540254,0.8076150202932589,0.6635267316673482,-0.2093491673606835,2.0
0.255025502550255,0.5625777781428147,0.6612530377334194,-0.3196111381531648,2.0
0.256025602560256,0.5046142986315307,0.6589737004355344,-0.39852743504785376,2.0
0.25702570257025703,0.6653232668190319,0.6566887446181255,-0.45274275995447444,2.0
0.25802580258025803,0.6419074172662803,0.6543981951713651,-0.4548467060673582,2.0
0.25902590259025904,0.622533441067418,0.6521020770309014,-0.3903987001245289,2.0
0.26002600260026004,0.687424654301746,0.6498004151775926,-0.3042689440207735,2.0
0.26102610261026105,0.8292481115800936,0.6474932346372415,-0.40459108681898787,2.0
0.26202620262026205,0.5328093193406422,0.6451805604803297,-0.33491023277887777,2.0
0.26302630263026305,0.5982766219709047,0.6428624178217511,-0.4195236103846659,2.0
0.264026402640264,0.5902806272684885,0.6405388318205455,-0.27729918698097206,2.0
0.265026502650265,0.6544227855676659,0.6382098276796307,-0.27567610122101416,2.0
0.266026602660266,0.7880996285269116,0.6358754306455366,0.04752189587125009,2.0
0.267026702670267,0.6310555690617922,0.6335356660081367,0.053621568715499994,2.0
0.268026802680268,0.5485877324486391,0.6311905591003804,-0.0827692630406019,2.0
0.269026902690269,0.4908640556135835,0.6288401352980246,-0.1493178715517291,2.0
0.27002700270027,0.6884494860455848,0.626484420019365,-0.02443147365859373,2.0
0.27102710271027103,0.7096735449168482,0.6241234387249679,0.08008496722911938,2.0
0.27202720272027203,0.5646740404036009,0.6217572169173999,0.2677782573246429,2.0
0.27302730273027304,0.6366608429213092,0.6193857801409595,0.2395977954758391,2.0
0.27402740274027404,0.39644455275546864,0.6170091539814061,0.2602670387167698,2.0
0.27502750275027504,0.379802371921578,0.6146273640656912,0.20589144749569666,2.0
0.27602760276027605,0.43210161769753636,0.6122404360616869,0.07393518776901982,2.0
0.27702770277027705,0.4934505559019387,0.6098483956779155,-0.016823726438477273,2.0
0.27802780278027805,0.5032219273749754,0.6074512686632787,0.14051274424301505,2.0
0.279027902790279,0.6285749064602748,0.6050490808067863,0.09202886585479803,2.0
0.28002800280028,0.47881190758194336,0.602641857937284,0.13920592411504287,2.0
0.281028102810281,0.5318803727071425,0.6002296259231822,0.16890576223185985,2.0
0.282028202820282,0.42147723353069266,0.5978124106721834,0.06862183570342668,2.0
0.283028302830283,0.49665411494608086,0.5953902381310102,0.17872102617024754,2.0
0.284028402840284,0.41744837355174214,0.5929631342851323,0.12825487918794584,2.0
0.285028502850285,0.6385504226573296,0.5905311251584929,0.25323615765768653,2.0
0.28602860286028603,0.38163571210033076,0.5880942368132369,0.19421524422306258,2.0
0.28702870287028703,0.5110568826014261,0.5856524953494356,-0.0952653805520367,2.0
0.28802880288028804,0.5083222028091614,0.5832059269048147,-0.02640558501133833,2.0
0.28902890289028904,0.28234925846252157,0.5807545576544783,0.050007843753624937,2.0
0.29002900290029004,0.42677938786832187,0.5782984138106361,0.0005926007038744574,2.0
0.29102910291029105,0.4807184370462185,0.5758375216223283,-0.1250015488705095,2.0
0.29202920292029205,0.5241336217125218,0.5733719073751504,-0.22666095349347615,2.0
0.29302930293029306,0.4070202258503203,0.5709015973909788,-0.2888082970144642,2.0
0.294029402940294,0.26742141006247167,0.568426618027695,-0.2598131245649369,2.0
0.295029502950295,0.3705610970410103,0.5659469956789093,-0.19499978718022365,2.0
0.296029602960296,0.29272028969661334,0.5634627567736868,-0.38713379075910437,2.0
0.297029702970297,0.37345744827488403,0.5609739277762699,-0.3781640007348827,2.0
0.298029802980298,0.22710145531114084,0.5584805351858019,-0.25088177544768814,2.0
0.299029902990299,0.22729612083172657,0.5559826055360512,-0.29223233591510883,2.0
0.3000300030003,0.39240099496008257,0.5534801653951341,-0.5163930324834606,2.0
0.30103010301030103,0.2977943843748145,0.5509732413652382,-0.6600942200711356,2.0
0.30203020302030203,0.2909814389400485,0.5484618600823443,-0.7421460809670859,2.0
0.30303030303030304,0.19153071688881498,0.5459460482159496,-0.6692591489026138,2.0
0.30403040304030404,0.18015999242366126,0.5434258324687903,-0.6765150102419669,2.0
0.30503050305030505,0.3513582298174334,0.5409012395765624,-0.9384144745465527,2.0
0.30603060306030605,0.14955276216979718,0.5383722963076455,-1.1070503310370832,2.0
0.30703070307030705,0.21814720387621397,0.5358390294628222,-1.066650130925182,2.0
0.30803080308030806,0.19161880378948654,0.5333014658750019,-1.1035338476561127,2.0
0.309030903090309,0.24734370410754808,0.5307596324089403,-1.1705020882388817,2.0
0.31003100310031,0.1507255368173998,0.5282135559609606,-1.3483693926078981,2.0
0.311031103110311,0.1788317813048043,0.5256632634586758,-1.2690014565132826,2.0
0.312031203120312,0.31931494530323506,0.5231087818607075,-1.5387283134271095,2.0
0.313031303130313,0.14503743600656277,0.5205501381564078,-1.5400610267822916,2.0
0.314031403140314,0.30494897381649133,0.5179873593655785,-1.561139301672747,2.0
0.31503150315031503,0.026252551473297137,0.5154204725381917,-1.558640900266493,2.0
0.31603160316031603,0.24636972668089316,0.5128495047541097,-1.4627637887420506,2.0
0.31703170317031704,0.10538129419719569,0.5102744831228042,-1.4994606522763003,2.0
0.31803180318031804,0.06554506407144928,0.5076954347830768,-1.466245071260749,2.0
0.31903190319031904,0.09279408492149617,0.5051123869027772,-1.5044660829639005,2.0
0.32003200320032005,0.2594979608546125,0.502525366678523,-1.3659635181746719,2.0
0.32103210321032105,-0.034272600444773246,0.4999344013354189,-1.2989850289970042,2.0
0.32203220322032206,0.1202609284691159,0.4973395181267744,-1.436231658133181,2.0
0.32303230323032306,0.19103521861340245,0.49474074433382437,-1.3398391020265508,2.0
0.324032403240324,-0.015402337260066817,0.4921381072654455,-1.2848696345535338,2.0
0.325032503250325,0.18866188170635118,0.4895316342578754,-1.161135041498132,2.0
0.326032603260326,0.08883790422337673,0.4869213526744318,-0.8986433885374899,2.0
0.327032703270327,-0.0894001454350706,0.48430728990522887,-1.0419756746842226,2.0
0.328032803280328,0.02061700387378117,0.4816894733668962,-0.8641772103056398,2.0
0.329032903290329,0.007213612637530176,0.47906793050229585,-1.0685847278573608,2.0
0.33003300330033003,0.03175111722678234,0.47644268878024076,-0.9395658682412101,2.0
0.33103310331033103,-0.03728375566113573,0.4738137756952111,-1.0218078915105977,2.0
0.33203320332033204,-0.13995860941108754,0.47118121876707236,-0.9348942674069657,2.0
0.33303330333033304,-0.18122416137392386,0.4685450455407918,-1.0199679259277399,2.0
0.33403340334033405,-0.07284241115522319,0.4659052835861567,-1.0282037680125267,2.0
0.33503350335033505,-0.012834642761086512,0.4632619604974895,-1.1061277300211707,2.0
0.33603360336033605,0.13189871113763893,0.46061510389336585,-1.1333442764228774,2.0
0.33703370337033706,-0.0924296393085824,0.4579647414163305,-1.3082699062211347,2.0
